id,answer
7262,usually males
7263,deleterious recessive alleles
7264,leads
7265,Aquatic birds generally feed
7266,Forest birds may
7267,prey specialise
7268,Birds
7269,moas
7270,Birds
7271,human activities
7272,extinction hunting
7273,common animals
7274,important sources
7275,2003
7276,61 million
7277,extremely undeveloped areas
7278,Birds
7279,mynas
7280,since
7281,diverse roles
7282,In several civilizations
7283,The mythical chullumpi bird
7284,0
7285,Pouākai
7286,Europe
7287,incorporated nightingales
7288,Samuel Taylor Coleridge
7289,hundred
7290,"1,227"
7291,750–1800
7292,km
7293,headquartered
7294,became
7295,'s cycling efforts
7296,ranked
7297,Juan Rodríguez Cabrillo
7298,living
7299,1850
7300,forming
7301,Sebastián Vizcaíno
7302,Vizcaíno
7303,Friar Antonio de la Ascensión
7304,The first
7305,Kumeyaay
7306,Junípero Serra
7307,southern anchor
7308,hill near
7309,"1,400"
7310,National Historic Landmarks
7311,Juan María Osuna
7312,Alta California
7313,1830s
7314,The fort
7315,Juan María Osuna
7316,Robert F. Stockton
7317,fought
7318,starve
7319,Gray
7320,24
7321,went
7322,year
7323,ceded
7324,ceded
7325,Mexican-American
7326,0
7327,0
7328,last alcalde
7329,0
7330,1931
7331,The location
7332,William Heath Davis
7333,0
7334,remained
7335,'s current area
7336,'s
7337,basis
7338,area 's
7339,'s
7340,two
7341,named
7342,St. Louis
7343,include
7344,became
7345,Ryan Aeronautical
7346,1930
7347,biological attack
7348,biological attack
7349,carried
7350,0
7351,based
7352,"1,000"
7353,Due
7354,A large fishing fleet supported
7355,``
7356,middle
7357,separate developed areas
7358,city 's topography
7359,serves
7360,San Diego Bay
7361,Point
7362,physically separated
7363,The far northeast portion
7364,Further south
7365,91
7366,standing
7367,east
7368,'s tallest skyscraper
7369,'s tallest skyscraper
7370,10
7371,Even
7372,one
7373,'s climate
7374,one
7375,experience much
7376,10
7377,gloom
7378,Downtown
7379,chief executive officer
7380,Rainfall along
7381,record
7382,May
7383,Rainfall along
7384,Even
7385,protected chaparral along
7386,'s current area
7387,The chaparral
7388,including tidal marsh
7389,The chaparral
7390,one
7391,observed
7392,appear
7393,always scores
7394,presence
7395,2003
7396,0
7397,site
7398,four
7399,"2,200"
7400,Los Angeles
7401,state
7402,living
7403,"3,771.9"
7404,rated
7405,The estimated city population
7406,The estimated city population
7407,The estimated city population
7408,living
7409,The estimated city population
7410,2000
7411,Median age
7412,Total property crimes per
7413,63.1
7414,ensuing
7415,San Diego County
7416,27.1
7417,U.S. Census Bureau
7418,20
7419,Millennials ages
7420,including
7421,United States
7422,fifth-best place
7423,median income
7424,20.0
7425,`` beer tours ''
7426,rated
7427,major industry owing
7428,location
7429,Also
7430,km
7431,km
7432,third-highest volume
7433,California-Baja California
7434,two
7435,designated
7436,security software company
7437,software company
7438,Qualcomm
7439,San Diego
7440,The presence
7441,second-largest biotech cluster
7442,140
7443,home
7444,Neurocrine Biosciences
7445,branch located
7446,Columbia
7447,San Diego Zoo Safari Park
7448,featuring
7449,located
7450,Jahja Ling
7451,UCSD
7452,directed
7453,produces
7454,headquartered
7455,The annual
7456,three
7457,Further south
7458,every
7459,golf tournament formerly
7460,one
7461,2006
7462,however
7463,single member districts within
7464,2011
7465,The mayor
7466,elected
7467,outnumbered
7468,0
7469,0
7470,elected
7471,city 's ``
7472,2009
7473,sentenced
7474,0
7475,former supporters
7476,18
7477,Inzunza
7478,19
7479,19
7480,major cities
7481,city
7482,magazine
7483,crime rate overall dropped
7484,crime rate overall dropped
7485,KFMB
7486,80.6
7487,available
7488,1952
7489,operated
7490,2015
7491,Mexican-licensed
7492,Entravision Communications
7493,Due
7494,include nationwide broadcaster
7495,Pirate Radio
7496,include nationwide broadcaster
7497,The radio stations
7498,949
7499,north
7500,Imperial County
7501,runs east
7502,Imperial County
7503,80
7504,northeast part
7505,connects downtown
7506,94
7507,2006
7508,Older
7509,The location
7510,time
7511,Trolley
7512,available
7513,two
7514,available
7515,trains currently run along
7516,also known
7517,17 million
7518,passengers walking across
7519,operated
7520,independent agency
7521,0
7522,connecting
7523,Airport projects include expansion
7524,expansion
7525,streets
7526,MoD
7527,Opposite stands
7528,0
7529,The headquarters
7530,states
7531,land mass
7532,principal objectives
7533,foresee
7534,largely managed
7535,professional heads
7536,rejected
7537,1940
7538,Stanley Baldwin
7539,held
7540,Winston Churchill
7541,1946
7542,1940
7543,seat
7544,Clement Attlee
7545,1964 five
7546,1964 five
7547,1964
7548,1964
7549,0
7550,Permanent Secretary
7551,generally known
7552,senior civil servant
7553,Assistant Chief
7554,Nicholas Houghton
7555,Vice Chief
7556,professional heads
7557,three
7558,particular remits
7559,0
7560,0
7561,including
7562,Whitehall
7563,Cadets
7564,0
7565,2015
7566,1998
7567,As rearmament became
7568,regarded
7569,0
7570,David Cameron
7571,establishing air
7572,establishing air
7573,£178 billion
7574,included
7575,four
7576,Defence
7577,Following
7578,direct conventional military confrontation
7579,2018
7580,`` land environment '' —at
7581,civilian
7582,Kevin O ’ Donoghue
7583,Additionally
7584,Dannatt
7585,0
7586,``
7587,1.8
7588,1.8
7589,small percentage
7590,£3.3 billion
7591,0
7592,small percentage
7593,support
7594,small percentage
7595,largely managed
7596,small percentage
7597,The headquarters
7598,0
7599,Charles Wheeler
7600,The headquarters
7601,Philip Jackson
7602,Henry VIII
7603,Palace
7604,1514–1516
7605,entertainment
7606,nine
7607,Gordon Foxley
7608,created
7609,notable fraud conviction
7610,1981
7611,Police claimed
7612,`` turned large parts
7613,risk
7614,many
7615,Ministry
7616,1968
7617,eight
7618,2010
7619,report reveals
7620,eight
7621,project could
7622,PFI
7623,£90m
7624,April
7625,£90m
7626,Chinook HC3
7627,£20m
7628,£20m
7629,£20m
7630,0
7631,provides
7632,overspent
7633,Ministry
7634,Cold War
7635,39
7636,Chinooks
7637,instances
7638,duration
7639,Signs
7640,Signs
7641,also
7642,intestines due
7643,found
7644,If blood
7645,Oral rehydration solution
7646,people
7647,sugar
7648,Antibiotics
7649,diarrhea occur per
7650,common
7651,also
7652,Other long term problems
7653,Secretory diarrhea means
7654,Secretory diarrhea means
7655,little
7656,Osmotic diarrhea occurs
7657,Osmotic diarrhea occurs
7658,osmotic laxatives
7659,recommended
7660,Osmotic diarrhea occurs
7661,Inflammatory diarrhea occurs
7662,including hyperthyroidism
7663,including hyperthyroidism
7664,Basic sanitation techniques
7665,primary cause
7666,primary cause
7667,duration
7668,diarrhea-predominant
7669,diarrhea-predominant
7670,diarrhea-predominant
7671,Poverty
7672,stem
7673,The impact
7674,Proper nutrition
7675,greater
7676,Similarly
7677,cause
7678,diarrhea may function
7679,sorbitol
7680,caused
7681,profound effect
7682,42–48
7683,Hand washing
7684,Loperamide may help decrease
7685,water contamination
7686,dramatically cut
7687,disease incidence
7688,Immunization
7689,case
7690,children
7691,Breastfeeding
7692,times
7693,developing countries
7694,diarrheal disease compared
7695,significantly
7696,In many cases
7697,In resource-poor countries
7698,BRAT
7699,Zinc tablets
7700,salty water
7701,Standard home solutions
7702,homemade solutions may
7703,states ``
7704,It often lasts
7705,soft drinks
7706,A nasogastric tube
7707,Zinc tablets
7708,support continued growth
7709,diarrhea
7710,Antibiotics
7711,antibiotics may increase
7712,specific example
7713,The city 's population loss came
7714,Another district
7715,region
7716,814
7717,12 million
7718,2014
7719,Trouvères
7720,320
7721,22.4 million
7722,inspired
7723,popular sport clubs
7724,track
7725,"80,000-seat"
7726,1900
7727,cycling finishes
7728,French
7729,middle
7730,0
7731,became
7732,brought
7733,made
7734,987
7735,successful defence
7736,Frankish
7737,Cité
7738,Maurice de Sully
7739,Neuilly-sur-Seine
7740,undertook
7741,two hundred
7742,Joan
7743,site
7744,1594
7745,also responsible
7746,1682
7747,Pierre Mignard
7748,safe
7749,Sciences
7750,royal family
7751,18
7752,France
7753,seventeen
7754,eight
7755,0
7756,Impressionism
7757,held
7758,slightly shorter
7759,Impressionism
7760,"6,000"
7761,Trouvères
7762,Ernest Hemingway
7763,army marched
7764,"12,884"
7765,Vélodrome
7766,0
7767,1429
7768,11
7769,"30,200"
7770,40
7771,0
7772,0
7773,postwar 's presidents
7774,reign
7775,2014
7776,1985-1989
7777,The city 's population loss came
7778,Bertrand Delanoë
7779,use
7780,2013
7781,9
7782,thirteen
7783,1.5 million
7784,Ten
7785,Seven
7786,northern central
7787,814
7788,grandes écoles
7789,hospital system
7790,several prominent hills
7791,covers
7792,The metropolitan area
7793,1860
7794,1860
7795,1929
7796,typical
7797,typical
7798,Summer
7799,More recently
7800,July
7801,The city sometimes sees light snow
7802,dip
7803,163
7804,The elected council members select
7805,Once elected
7806,March
7807,The budget
7808,€7.6 billion
7809,went
7810,city
7811,38
7812,1
7813,covers
7814,square kilometers
7815,outer suburbs
7816,seven
7817,210
7818,Patrick Ollier
7819,Republican
7820,metropolitan council
7821,Though
7822,Two
7823,seventeen
7824,121
7825,0
7826,Paris
7827,Cassation
7828,advisory body
7829,judicial order
7830,Once elected
7831,Its headquarters
7832,International Exhibition Bureau
7833,International Energy Agency
7834,also responsible
7835,responsibility
7836,"30,200"
7837,1944
7838,"6,000"
7839,0
7840,citation needed
7841,1827
7842,590
7843,France
7844,Hermitage Plaza
7845,2009
7846,two
7847,1808-1842
7848,19th-century
7849,320
7850,Frank Gehry
7851,Richard Rogers
7852,people
7853,operates
7854,Forty-one
7855,sixty
7856,0
7857,heliport
7858,1968
7859,Paris
7860,renamed ``
7861,1
7862,1961
7863,lack
7864,1961
7865,These areas
7866,These areas
7867,eight
7868,administrative city limits
7869,fifth
7870,located
7871,0
7872,statistical agency
7873,today
7874,2.9 million
7875,showed
7876,The city 's population loss came
7877,Paris
7878,814
7879,became
7880,"112,369"
7881,"112,369"
7882,"112,369"
7883,European
7884,The majority
7885,Overall
7886,Nineteen
7887,38
7888,thirty
7889,0
7890,Two
7891,Nineteen
7892,38
7893,La Defense
7894,region 's
7895,29
7896,metropolitan
7897,gradually shifted
7898,It shelters
7899,region 's
7900,The majority
7901,concentrated
7902,department store district
7903,Fourteen
7904,Two
7905,region manufacturing specialises
7906,64
7907,800
7908,whole suffered
7909,"75,000"
7910,department specialises
7911,The southern
7912,"56,927"
7913,2011
7914,health insurance contributions
7915,The average net household income
7916,19th
7917,percent
7918,Seine-Saint-Denis
7919,city earned less
7920,7
7921,7
7922,72.1 million
7923,The city 's top tourist attraction
7924,9.2 million
7925,Paris
7926,contains
7927,began
7928,d'Iéna
7929,one
7930,1817
7931,1817
7932,Hotel Meurice
7933,development
7934,Pierre Mignard
7935,1648
7936,1648
7937,Romanticism
7938,living
7939,became centres
7940,famous
7941,1825
7942,Nicéphore Niépce
7943,Trouvères
7944,Marcel Bovis
7945,0
7946,world 's
7947,Its treasures include
7948,world
7949,displays
7950,one
7951,dinosaur artefacts
7952,2014
7953,de l'Armée
7954,14
7955,2015
7956,19th-century
7957,largest
7958,1913
7959,Diaghilev
7960,1990s
7961,Agence
7962,Agence
7963,also notable museums devoted
7964,1889
7965,opened
7966,1946
7967,Judy Garland
7968,Paris
7969,Victor Hugo
7970,1470
7971,Paris
7972,The Hunchback
7973,Victor Hugo
7974,'s works
7975,writers
7976,stock exchange
7977,Patrick Modiano–who
7978,Paris
7979,depiction
7980,based
7981,found
7982,150
7983,0
7984,five
7985,Notre-Dame
7986,1795
7987,Francois I
7988,Georges Bizet
7989,They include
7990,French
7991,1870s
7992,accompaniment
7993,Auvergnat
7994,0
7995,around
7996,around
7997,Louis Lumière
7998,Auguste
7999,Big multiplex movie theaters
8000,Le Grand Rex
8001,Philippe Binant
8002,Philippe Binant
8003,Troubadors
8004,2000
8005,future
8006,1786
8007,Cafe Procope
8008,Moulin Rouge
8009,"9,000"
8010,1900
8011,nine
8012,29
8013,Cafe Procope
8014,Cafe Procope
8015,eating place loosely defined
8016,Troubadors
8017,clothing hand-made
8018,including
8019,Carrousel du Louvre
8020,Paris
8021,55
8022,due
8023,political science school
8024,Paris
8025,0
8026,district
8027,Bibliothèque
8028,arrondissement
8029,Dominique Perrault
8030,Sorbonne Library
8031,Sorbonne Library
8032,largest
8033,century
8034,106
8035,A majority
8036,"75,000"
8037,74
8038,21
8039,1814
8040,arrondissement
8041,Hector Guimard
8042,1913
8043,1960s
8044,Holocaust
8045,1931
8046,It shelters
8047,18th
8048,It shelters
8049,0
8050,declared
8051,popular sport clubs
8052,popular sport clubs
8053,0
8054,347
8055,Trouvères
8056,eight
8057,Noisy-le-Sec
8058,Noisy-le-Sec
8059,Five
8060,Saint-Denis
8061,The syndicate coordinates public transport
8062,busiest airport system
8063,96.5 million
8064,also
8065,low-cost carriers
8066,Paris
8067,major international air transport hub
8068,southern suburbs
8069,provided
8070,Eugène Belgrand
8071,"1,491"
8072,0
8073,421
8074,1564
8075,André Le Nôtre
8076,Marie
8077,Louis XIII
8078,Jean-Charles Alphand
8079,166
8080,notably
8081,gives
8082,2013
8083,hospital system
8084,His burial place became
8085,1786
8086,remains
8087,Napoleon Bonaparte
8088,1804
8089,Paris
8090,"90,000"
8091,largest
8092,5.8 million
8093,also responsible
8094,Le Monde
8095,France-Presse
8096,one
8097,television news channel owned
8098,24
8099,Paris
8100,Radio
8101,La Poste
8102,hiking
8103,It protects
8104,keeping infectious
8105,Clothes
8106,UV
8107,easy way
8108,first developed
8109,Body lice
8110,survivors
8111,650 thousand
8112,comfort
8113,clothing provides protection
8114,thermal insulation properties
8115,thinner materials
8116,regions
8117,wide variety
8118,body coverings
8119,Western
8120,clothing
8121,elements
8122,Clothing protects
8123,including rain
8124,clothing
8125,insects
8126,Conversely
8127,Humans
8128,air conditioned clothing
8129,Wearing clothes also
8130,fashionable often
8131,body coverings
8132,19th
8133,1930
8134,J. C. Flügel
8135,0
8136,While considerable research
8137,exclusively male clothing
8138,men
8139,typically allowed
8140,wear traditionally male clothing
8141,neckties
8142,0
8143,0
8144,cover
8145,China
8146,In addition
8147,around
8148,shell
8149,0
8150,could
8151,date back
8152,started wearing clothes
8153,Body lice
8154,Body lice
8155,Their research suggests
8156,date
8157,creating clothes
8158,started wearing clothes
8159,Scottish
8160,latter
8161,The precious cloth remains uncut
8162,western clothing styles
8163,centuries
8164,media corporations
8165,0
8166,0
8167,Most sports
8168,Common sportswear garments include shorts
8169,sweat
8170,'s clothing
8171,volleyball
8172,The world
8173,Researchers
8174,serve functional purposes well beyond
8175,bullet-resistant garments made
8176,chemical mixtures
8177,citation needed
8178,considered
8179,hours
8180,clothes made
8181,examples
8182,Multi Fibre Agreement
8183,placed quotas
8184,poor working conditions
8185,many countries
8186,treaty
8187,clothing dates
8188,higher elevations
8189,clothing dates
8190,PETA
8191,PETA
8192,Western
8193,look clean
8194,Much contemporary casual clothing
8195,coating
8196,suppresses wrinkles
8197,A resin used
8198,could cause contact dermatitis
8199,tested formaldehyde
8200,75
8201,6
8202,mending
8203,A meticulous tailor
8204,Many
8205,consumable item
8206,sew
8207,Albert
8208,noble families across
8209,latter half
8210,Queen
8211,two
8212,two
8213,since
8214,Diamond Jubilees
8215,17
8216,nine
8217,Prince
8218,first cousin
8219,two
8220,Queen
8221,result
8222,17
8223,She blamed
8224,Her seclusion earned
8225,0
8226,two
8227,Albert
8228,1840
8229,two
8230,took
8231,1820
8232,0
8233,Kensington System
8234,Victoria
8235,'s distress continued
8236,Victoria
8237,Charles
8238,Her lessons included
8239,English
8240,0
8241,The parties
8242,raised
8243,0
8244,0
8245,John Conroy
8246,later described
8247,Royal Horticultural Society
8248,later described
8249,Appalled
8250,dolls
8251,Appalled
8252,designed
8253,John Conroy
8254,0
8255,Leopold
8256,gave birth
8257,may
8258,ninth
8259,intermittently complain
8260,gave birth
8261,intermittently complain
8262,eighth child
8263,ninth
8264,'s youngest child
8265,1853
8266,gave birth
8267,new anaesthetic
8268,Prince
8269,impressed
8270,Leopold
8271,1857
8272,pain
8273,despite opposition
8274,intermittently complain
8275,'s youngest child
8276,gave birth
8277,'s youngest child
8278,Beatrice
8279,may
8280,'s mother died
8281,discovered
8282,took
8283,She blamed
8284,attending army manoeuvres near
8285,'s mother died
8286,Victoria
8287,Conroy
8288,0
8289,took
8290,1861
8291,typhoid fever
8292,1820
8293,attended
8294,0
8295,1830
8296,She blamed
8297,She blamed
8298,She blamed
8299,made aware
8300,0
8301,Oxford fired twice
8302,2
8303,Two
8304,potato blight
8305,Roderick Maclean
8306,guns
8307,Victoria
8308,carriage left
8309,King
8310,'s refusal
8311,struck
8312,2
8313,carriage left
8314,'s distress continued
8315,Napoleon III
8316,2
8317,guns
8318,one
8319,'s refusal
8320,returned
8321,returned
8322,retired
8323,appointed
8324,returned
8325,Salisbury
8326,1892
8327,retired
8328,Salisbury
8329,82
8330,Radical MP
8331,Rosebery
8332,Salisbury
8333,remained prime minister
8334,Gladstone
8335,Henry Labouchere
8336,Rosebery
8337,Rosebery
8338,Rosebery
8339,Connaught
8340,white dress
8341,dressed
8342,Albert
8343,'s dressing gowns
8344,Her funeral
8345,mausoleum
8346,'s mother died
8347,plaster cast
8348,She entered
8349,John Brown
8350,1883
8351,2
8352,mausoleum
8353,mausoleum
8354,2
8355,picture
8356,white dress
8357,Albert
8358,Leopold
8359,0
8360,Leopold
8361,wrote
8362,Queen
8363,Leopold
8364,believed
8365,Leopold
8366,Albert
8367,1861
8368,Brown
8369,though interested
8370,He possesses every quality
8371,'s mother
8372,introducing
8373,Tory
8374,1839
8375,Tory
8376,0
8377,resigned
8378,Victoria
8379,Robert Peel
8380,0
8381,Melbourne
8382,Victoria
8383,suspend
8384,Radicals
8385,expected
8386,0
8387,resigned
8388,abolition
8389,0
8390,Peel refused
8391,0
8392,took
8393,royal family
8394,Louis Philippe
8395,'s first visit
8396,exile
8397,took
8398,'s first visit
8399,improvement
8400,Louis Philippe
8401,Louis Philippe
8402,Louis Philippe
8403,deposed
8404,family left
8405,'s first visit
8406,took
8407,portrayed
8408,1848
8409,United Kingdom
8410,1845
8411,Louis Philippe
8412,'s assassination attempt
8413,Napoleon III
8414,Victoria
8415,reinstated
8416,Orsini
8417,Orsini
8418,Cherbourg
8419,attempted
8420,Orsini
8421,Napoleon III
8422,Napoleon III
8423,attended
8424,The following
8425,0
8426,Napoleon III
8427,1858
8428,attempted
8429,1859
8430,reprimanding
8431,Russell
8432,Benjamin Disraeli
8433,Palmerston
8434,William Ewart Gladstone
8435,United Kingdom
8436,died
8437,Victoria
8438,Derby
8439,State Opening
8440,Benjamin Disraeli
8441,Victoria
8442,since
8443,votes
8444,Benjamin Disraeli
8445,matter
8446,1865
8447,Victoria
8448,1868
8449,0
8450,Palmerston
8451,0
8452,'s
8453,Abdul Karim
8454,lied
8455,celebrated
8456,Henry
8457,``
8458,Sir
8459,Henry
8460,1887
8461,remained
8462,Abdul Karim
8463,Munshi
8464,'s
8465,1887
8466,Diamond Jubilees
8467,0
8468,remained
8469,Derby 's ministry
8470,0
8471,She avoided public appearances
8472,April
8473,April
8474,``
8475,first reigning monarch
8476,seemed inadvisable
8477,Europe
8478,'s mother died
8479,visited mainland
8480,stay
8481,'s mother died
8482,Europe
8483,spent
8484,physically unprepossessing—she
8485,release
8486,Cecil Woodham-Smith
8487,The biographies written
8488,physically unprepossessing—she
8489,0
8490,The biographies written
8491,1964
8492,physically unprepossessing—she
8493,0
8494,sensible
8495,1921
8496,sensible
8497,took
8498,centre
8499,Similar journeys
8500,rival rather
8501,0
8502,0
8503,disliked
8504,0
8505,mother
8506,Conroy
8507,Conroy
8508,She wrote
8509,enthusiastically welcomed
8510,disliked
8511,0
8512,0
8513,led
8514,28
8515,Her coronation took place
8516,"400,000"
8517,1838
8518,Charles Greville
8519,28
8520,favoured
8521,led
8522,Russell
8523,sensible
8524,28
8525,granted
8526,labelled ``
8527,hit
8528,"£2,000"
8529,became known
8530,million
8531,labelled ``
8532,hit
8533,million
8534,labelled ``
8535,labelled ``
8536,"£2,000"
8537,Victoria
8538,1845
8539,1845
8540,hit
8541,0
8542,0
8543,raised largely isolated
8544,family left
8545,acquired
8546,commanding premises
8547,Scotland
8548,protester stuck
8549,advising
8550,public diminished
8551,extremely popular
8552,'s self-imposed isolation
8553,Leopold
8554,'s first visit
8555,tried
8556,ruled much
8557,ruled much
8558,dissolved
8559,0
8560,ruled much
8561,Disraeli
8562,Indian Rebellion
8563,She wrote
8564,ruled much
8565,ruled much
8566,ruled much
8567,ruled much
8568,believed
8569,fell
8570,fell
8571,Brown
8572,telegram
8573,Henry Ponsonby
8574,1883
8575,0
8576,telegram
8577,marry
8578,Henry of Battenberg
8579,Rheumatism
8580,Brown
8581,10
8582,Henry Ponsonby
8583,first anniversary
8584,'s youngest son
8585,five
8586,rumours
8587,Alice
8588,50
8589,Leopold
8590,five
8591,Strathearn
8592,'s youngest son
8593,included
8594,five
8595,likely
8596,third
8597,0
8598,'s grandfather
8599,She inherited
8600,fourth son
8601,Once queen
8602,'s mother
8603,1827
8604,'s mother died
8605,She inherited
8606,Leopold
8607,George III
8608,18
8609,She inherited
8610,sensible
8611,fifth
8612,'s grandfather
8613,1830
8614,'s grandfather
8615,died
8616,fifth
8617,0
8618,1830
8619,made special provision
8620,William
8621,fifth
8622,0
8623,1830
8624,George IV
8625,William
8626,turned
8627,next surviving uncle
8628,next surviving uncle
8629,became heiress presumptive
8630,Official documents prepared
8631,24
8632,1830
8633,Official documents prepared
8634,1830
8635,Brown
8636,became
8637,William IV
8638,Official documents prepared
8639,next surviving uncle
8640,Ireland
8641,labelled ``
8642,required
8643,live
8644,live
8645,social convention
8646,'s mother died
8647,0
8648,complained
8649,Once queen
8650,December
8651,social convention
8652,live
8653,live
8654,often refused
8655,high treason
8656,`` killed
8657,'s death sentence
8658,'s death sentence
8659,shot
8660,Frederick William
8661,transportation
8662,John William Bean
8663,William Hamilton
8664,years
8665,Frederick William
8666,provoke
8667,pistol
8668,pistol
8669,1849
8670,'s ministry
8671,1851
8672,She found particularly offensive
8673,complained
8674,recalled
8675,Foreign Secretary
8676,objected
8677,Emperor
8678,Derby
8679,'s ministry
8680,0
8681,brief ministry led
8682,time
8683,Louis-Napoleon Bonaparte
8684,Louis-Napoleon Bonaparte
8685,Frederick William
8686,'s eldest daughter married
8687,14
8688,14
8689,17
8690,Albert
8691,14
8692,old
8693,gave birth
8694,Wilhelm II
8695,Eleven
8696,'s eldest daughter married
8697,'s eldest daughter married
8698,Victoria
8699,She showed interest
8700,0
8701,Edward
8702,George III
8703,'s niece
8704,Kent
8705,0
8706,Charlotte
8707,Albert
8708,Victoria of Saxe-Coburg-Saalfeld
8709,4.15
8710,Leopold
8711,Leopold
8712,21
8713,'s mother
8714,'s mother died
8715,Henry of Battenberg
8716,Her brother
8717,since
8718,Albert
8719,Ernest
8720,hand
8721,Gladstone
8722,George IV
8723,Netherlands
8724,Netherlands
8725,urged
8726,0
8727,0
8728,George IV
8729,reign
8730,family
8731,developed
8732,Victoria
8733,beginning
8734,start
8735,died
8736,false rumours
8737,false rumours
8738,Lady Flora Hastings
8739,Victoria
8740,odious
8741,despised ``
8742,start
8743,establishment
8744,A republican rally
8745,0
8746,arm
8747,Joseph Lister
8748,fed
8749,demanded
8750,successfully lanced
8751,contracted typhoid fever
8752,August
8753,republican sentiment
8754,1870
8755,August
8756,contracted typhoid fever
8757,0
8758,'s philandering
8759,may
8760,Edward Oxford
8761,felt
8762,Edward Oxford
8763,Oxford fired twice
8764,0
8765,'s youngest child
8766,21
8767,also named
8768,'s eldest daughter married
8769,Eleven
8770,'s eldest daughter married
8771,felt
8772,tried
8773,0
8774,Russo-Turkish War
8775,'s expansionist foreign policy
8776,Victoria
8777,Gladstone
8778,threatened
8779,April
8780,'s
8781,Disraeli
8782,Sovereign
8783,first-rate
8784,Gladstone
8785,led
8786,died
8787,Napoleon III
8788,28
8789,Napoleon III
8790,Paris
8791,Versailles
8792,Napoleon III
8793,met
8794,1840
8795,0
8796,accompanied
8797,2
8798,Napoleon III
8799,returned
8800,1855
8801,'s distress continued
8802,relied increasingly
8803,'s mother
8804,subject
8805,subject
8806,relied increasingly
8807,Mrs
8808,exhibited
8809,exhibited
8810,year
8811,rumours
8812,faithful friend
8813,Brown
8814,spent
8815,widowhood
8816,rendered
8817,cataracts
8818,'s
8819,Isle
8820,1861
8821,14
8822,She blamed
8823,Turri
8824,spent
8825,later described
8826,'s mother died
8827,'s mother died
8828,Russell
8829,He also pushed
8830,took
8831,1874
8832,presbyterian
8833,1874
8834,rituals
8835,She preferred short
8836,Victoria
8837,1
8838,The new title
8839,1874
8840,Anglican
8841,"400,000"
8842,title ``
8843,Anglican
8844,new ministry
8845,voting system increased
8846,'s glee
8847,United Kingdom
8848,power
8849,Hanover
8850,burgeoning middle classes could identify
8851,Lytton Strachey
8852,remainder
8853,voting system increased
8854,0
8855,Hanover
8856,The concept
8857,resigned
8858,1885
8859,She blamed
8860,Salisbury
8861,replaced
8862,General
8863,Salisbury
8864,attempted
8865,Victoria
8866,resigned
8867,1885
8868,resigned
8869,She wrote
8870,She blamed
8871,Salisbury
8872,"2,500"
8873,beginning
8874,122
8875,Beatrice
8876,Princess
8877,0
8878,Esher
8879,Beatrice
8880,Esher
8881,"2,500"
8882,Ireland
8883,122
8884,'s edited copy
8885,Beatrice
8886,Esher
8887,writings
8888,three
8889,called separation
8890,called separation
8891,defined abilities
8892,called separation
8893,called separation
8894,0
8895,0
8896,0
8897,0
8898,0
8899,operate
8900,different branches
8901,kept
8902,instances citation needed
8903,member
8904,three
8905,specific cases aforementioned
8906,1998
8907,Congress
8908,lawmaking responsibilities
8909,Clinton
8910,Congress
8911,withdraw
8912,23
8913,0
8914,three
8915,0
8916,Thus
8917,0
8918,The aforementioned
8919,295
8920,0
8921,Supreme Court
8922,take appropriate military action
8923,0
8924,Overall
8925,Federal Trade Commission—all
8926,Army
8927,0
8928,appointments
8929,Bodies
8930,Congress often writes legislation
8931,By law
8932,1983
8933,The president exercises
8934,three
8935,0
8936,0
8937,Legislative courts may
8938,may determine constitutionality
8939,The president
8940,0
8941,Judicial power—the power
8942,judicial power
8943,0
8944,0
8945,0
8946,0
8947,0
8948,0
8949,0
8950,0
8951,0
8952,Marbury
8953,Supreme Court
8954,0
8955,Thus
8956,0
8957,0
8958,In republican government
8959,periods
8960,two
8961,two
8962,0
8963,Andrew Jackson
8964,fifteen
8965,approval
8966,The president exercises
8967,controversial
8968,In response
8969,Franklin Delano Roosevelt
8970,used national security
8971,Therefore
8972,0
8973,0
8974,0
